STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 13:13,FM-16,OVC:08 7,0.75,-RA:02 BR:1 |RA:61 |,42,5.6,41,5.0,40,4.4,92,11,040,,29.87,,,,0.01,29.93,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 13:51,FM-15,,0.75,|RA:61 |,43,6.1,,,41,5.0,93,9,050,,,,,29.91,0.04,29.91,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 13:59,FM-16,OVC:08 7,1.00,-RA:02 BR:1 |RA:61 |,43,6.1,42,5.5,41,5.0,93,11,050,,29.85,,,,T,29.91,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 14:51,FM-15,BKN:07 7 OVC:08 10,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,42,5.5,41,5.0,93,15,040,,29.79,,,29.86,0.06,29.85,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 15:51,FM-15,OVC:08 7,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,42,5.5,41,5.0,93,11,050,,29.73,8,,29.79,0.04,29.79,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 16:10,FM-16,OVC:08 7,1.50,RA:02 BR:1 |RA:62 |,43,6.1,42,5.5,41,5.0,93,15,040,,29.70,,,,0.02,29.76,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 16:49,FM-16,OVC:08 8,2.00,-RA:02 BR:1 |RA:61 |,43,6.0,42,5.5,41,5.0,93,11,050,18,29.67,,,,,29.73,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 16:51,FM-15,OVC:08 8,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,42,5.5,41,5.0,93,11,040,,29.66,,,29.73,0.03,29.72,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 17:01,FM-16,OVC:08 7,1.75,-RA:02 BR:1 |RA:61 |,43,6.1,42,5.5,41,5.0,93,11,040,,29.65,,,,T,29.71,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 17:12,FM-16,OVC:08 6,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,42,5.5,41,5.0,93,13,050,,29.65,,,,0.01,29.71,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 17:51,FM-15,OVC:08 7,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,42,5.5,41,5.0,93,14,040,,29.61,,,29.68,0.06,29.67,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 18:27,FM-16,OVC:08 8,1.75,+RA:02 BR:1 |RA:63 |,43,6.1,42,5.8,42,5.6,97,11,020,,29.59,,,,0.14,29.65,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 18:34,FM-16,OVC:08 8,2.00,+RA:02 BR:1 |RA:63 |,43,6.1,42,5.8,42,5.6,97,10,020,,29.59,,,,0.18,29.65,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 18:51,FM-15,BKN:07 8 OVC:08 11,2.00,+RA:02 BR:1 |RA:63 |,43,6.1,42,5.8,42,5.6,97,14,010,,29.57,6,,29.63,0.28,29.63,,,,,,,,,,0713,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 19:00,FM-12,8,,||RA:65,43,6.1,42,5.8,42,5.6,97,14,010,,29.57,6,+0.16,29.63,,,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 19:06,FM-16,FEW:02 9 OVC:08 14,2.00,+RA:02 BR:1 |RA:63 |,44,6.7,43,6.1,42,5.6,93,10,020,,29.57,,,,0.06,29.63,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 19:51,FM-15,BKN:07 8 BKN:07 13 OVC:08 22,2.00,-RA:02 |RA:61 |,44,6.7,43,6.1,42,5.6,93,13,020,,29.51,,,29.57,0.13,29.57,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 19:59,FM-16,BKN:07 8 OVC:08 13,10.00,-RA:02 |RA:61 |,44,6.7,43,6.1,42,5.6,93,16,010,,29.50,,,,T,29.56,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 20:51,FM-15,BKN:07 6 OVC:08 12,8.00,-RA:02 |RA:61 |,44,6.7,43,6.1,42,5.6,93,15,010,,29.44,,,29.50,0.02,29.50,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 21:51,FM-15,OVC:08 6,4.00,-RA:02 BR:1 |RA:61 |,45,7.2,44,6.6,43,6.1,93,13,010,,29.40,6,,29.47,0.02,29.46,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 22:36,FM-16,OVC:08 6,2.50,-RA:02 BR:1 |RA:61 |,45,7.2,44,6.6,43,6.1,93,13,020,,29.38,,,,0.01,29.44,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 22:43,FM-16,OVC:08 5,3.00,BR:1 ||,45,7.2,44,6.6,43,6.1,93,9,010,,29.38,,,,0.01,29.44,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 22:51,FM-15,OVC:08 5,3.00,BR:1 ||,45,7.2,44,6.6,43,6.1,93,9,010,,29.37,,,29.43,0.01,29.43,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 23:23,FM-16,OVC:08 5,2.50,BR:1 ||,45,7.2,44,6.6,43,6.1,93,7,340,,29.35,,,,0.01,29.41,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 23:35,FM-16,OVC:08 4,2.00,-DZ:01 BR:1 |DZ:51 |,45,7.2,44,6.6,43,6.1,93,7,360,,29.34,,,,0.01,29.40,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 23:51,FM-15,OVC:08 4,2.00,-DZ:01 BR:1 |DZ:51 |,45,7.2,44,6.6,43,6.1,93,8,350,,29.32,,,29.39,T,29.38,45,38,42,12.3,,,,23,0,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,45,38,42,12.3,92,39,40,23,0,0713,1629,RA:16 DZ:14 BR:13,0.92,0.0,0,29.95,29.92,10.9,23,010,17,020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 00:27,FM-16,OVC:08 5,3.00,BR:1 ||,44,6.7,43,6.4,43,6.1,96,7,340,,29.30,,,,T,29.36,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 00:37,FM-16,OVC:08 5,2.50,BR:1 ||,44,6.7,43,6.4,43,6.1,96,7,340,,29.30,,,,T,29.36,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 00:49,FM-16,OVC:08 4,2.50,BR:1 ||,45,7.0,44,6.6,43,6.0,93,7,360,,29.29s,,,,,29.35s,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 00:51,FM-15,OVC:08 4,2.50,BR:1 ||,44,6.7,43,6.4,43,6.1,96,7,360,,29.29s,6,,29.35s,T,29.35s,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 01:00,FM-12,5,,,44,6.7,43,6.4,43,6.1,96,7,360,,29.30,6,+0.11,29.35s,,,45,38,42,12.4,,,,23,0,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 01:02,FM-16,BKN:07 4 OVC:08 11,3.00,BR:1 ||,44,6.7,43,6.4,43,6.1,96,3,330,,29.29,,,,,29.35,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 01:22,FM-16,OVC:08 5,3.00,BR:1 ||,44,6.7,43,6.4,43,6.1,96,6,310,,29.30,,,,,29.36,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 01:41,FM-16,BKN:07 5 OVC:08 9,2.50,BR:1 ||,44,6.7,43,6.1,42,5.6,93,6,270,,29.30,,,,,29.36,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 01:49,FM-16,BKN:07 5 OVC:08 9,3.00,BR:1 ||,45,7.0,44,6.6,43,6.0,93,6,280,,29.31,,,,,29.37,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 01:51,FM-15,BKN:07 5 OVC:08 9,3.00,BR:1 ||,44,6.7,43,6.1,42,5.6,93,5,280,,29.31,,,29.37,0.00,29.37,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 02:22,FM-16,OVC:08 10,2.50,BR:1 ||,43,6.1,42,5.8,42,5.6,97,7,280,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 02:28,FM-16,FEW:02 6 OVC:08 10,3.00,BR:1 ||,43,6.1,42,5.8,42,5.6,97,8,280,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 02:39,FM-16,BKN:07 9 OVC:08 14,4.00,BR:1 ||,43,6.1,42,5.8,42,5.6,97,6,310,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 02:49,FM-16,FEW:02 9 BKN:07 15 OVC:08 21,4.00,BR:1 ||,43,6.0,43,6.1,43,6.0,100,6,300,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 02:51,FM-15,SCT:04 11 OVC:08 17,5.00,BR:1 ||,43,6.1,42,5.8,42,5.6,97,8,280,,29.32,,,29.39,0.00,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 02:58,FM-16,FEW:02 9 OVC:08 17,7.00,,43,6.1,42,5.8,42,5.6,97,6,300,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 03:51,FM-15,SCT:04 10 OVC:08 16,10.00,,43,6.1,41,5.2,40,4.4,89,8,290,,29.32,0,,29.38,0.00,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 04:26,FM-16,SCT:04 9 OVC:08 16,10.00,,42,5.6,40,4.7,39,3.9,89,7,280,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 04:37,FM-16,BKN:07 9 OVC:08 18,10.00,,42,5.6,40,4.7,39,3.9,89,6,280,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 04:47,FM-16,BKN:07 10 OVC:08 18,10.00,,43,6.0,41,5.0,39,4.0,87,6,270,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 04:51,FM-15,OVC:08 10,10.00,,42,5.6,40,4.7,39,3.9,89,7,280,,29.31,,,29.38,0.00,29.37,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 05:46,FM-16,OVC:08 16,10.00,,41,5.0,40,4.4,39,4.0,93,6,280,,29.32,,,,,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 05:51,FM-15,OVC:08 16,10.00,,41,5.0,40,4.4,39,3.9,93,6,280,,29.32,,,29.39,0.00,29.38,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 06:12,FM-16,BKN:07 10 OVC:08 16,10.00,,41,5.0,40,4.4,39,3.9,93,8,270,,29.34,,,,,29.40,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 06:51,FM-15,BKN:07 9 OVC:08 14,10.00,,41,5.0,40,4.4,39,3.9,93,6,250,,29.35,3,,29.41,0.00,29.41,,,,,,,,,,0713,1629,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 07:00,FM-12,8,,,41,5.0,40,4.4,39,3.9,93,6,250,,29.36,3,-0.03,29.41,,,45,41,43,13.4,,,,22,0,0713,1629,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 07:33,FM-16,BKN:07 10 BKN:07 14,10.00,,41,5.0,39,4.2,38,3.3,89,9,240,,29.36,,,,,29.42,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 07:51,FM-15,BKN:07 10,10.00,,41,5.0,39,4.2,38,3.3,89,9,240,,29.37,,,29.43,0.00,29.43,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 08:51,FM-15,OVC:08 10,10.00,,41,5.0,39,4.2,38,3.3,89,11,250,,29.40,,,29.46,0.00,29.46,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 09:07,FM-16,OVC:08 9,10.00,-RA:02 |RA:61 |,41,5.0,39,4.2,38,3.3,89,10,250,,29.41,,,,T,29.47,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 09:51,FM-15,BKN:07 9,10.00,,42,5.6,40,4.7,39,3.9,89,9,260,,29.40,1,,29.47,T,29.46,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 10:05,FM-16,BKN:07 10,10.00,,43,6.1,41,5.0,39,3.9,86,10,260,,29.40,,,,,29.46,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 10:51,FM-15,BKN:07 11 BKN:07 300,10.00,,44,6.7,42,5.3,39,3.9,83,11,250,,29.38,,,29.44,0.00,29.44,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 11:05,FM-16,SCT:04 11 BKN:07 80 BKN:07 300,10.00,,44,6.7,42,5.3,39,3.9,83,14,260,,29.37,,,,,29.43,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 11:51,FM-15,SCT:04 11 OVC:08 70,10.00,,44,6.7,42,5.3,39,3.9,83,10,250,,29.37,,,29.43,0.00,29.43,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 11:59,FM-16,BKN:07 11 OVC:08 70,10.00,,45,7.2,42,5.6,39,3.9,80,8,250,,29.36,,,,,29.42,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-04 12:08,FM-16,SCT:04 12 OVC:08 70,10.00,,45,7.2,42,5.8,40,4.4,83,9,260,,29.36,,,,,29.42,,,,,,,,,,0713,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
