"YEAR","MONTH","DAY_OF_MONTH","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED",
2017,1,18,"WN","N259WN","622","PVD","BWI","0710",0.00,"0833",-2.00,0.00,
2017,1,18,"WN","N7731A","1406","PVD","BWI","1219",-1.00,"1327",-18.00,0.00,
2017,1,18,"WN","N640SW","1540","PVD","BWI","0540",-5.00,"0653",-17.00,0.00,
2017,1,18,"WN","N790SW","3886","PVD","DCA","1721",6.00,"1849",-6.00,0.00,
2017,1,18,"WN","N795SW","4205","PVD","DCA","0648",-2.00,"0822",-3.00,0.00,
2017,1,18,"WN","N705SW","101","PVD","FLL","1511",1.00,"1757",-33.00,0.00,
2017,1,18,"WN","N8515X","1874","PVD","FLL","0751",1.00,"1124",14.00,0.00,
2017,1,18,"WN","N733SA","401","PVD","MCO","0912",-3.00,"1203",-17.00,0.00,
2017,1,18,"WN","N462WN","529","PVD","MCO","1400",0.00,"1646",-19.00,0.00,
2017,1,18,"WN","N8654B","1811","PVD","MCO","0742",-3.00,"1037",-13.00,0.00,
2017,1,18,"WN","N742SW","4518","PVD","MCO","1609",-1.00,"1850",-30.00,0.00,
2017,1,18,"WN","N733SA","448","PVD","MDW","1618",8.00,"1737",-13.00,0.00,
2017,1,18,"WN","N8323C","1709","PVD","MDW","0543",-2.00,"0658",-32.00,0.00,
2017,1,18,"WN","N921WN","1255","PVD","TPA","0703",-2.00,"1004",-21.00,0.00,
2017,1,18,"WN","N452WN","4689","PVD","TPA","1453",23.00,"1735",-20.00,0.00,
2017,1,18,"WN","N742SW","4517","TPA","PVD","1253",-2.00,"1539",4.00,0.00,
2017,1,18,"WN","N483WN","4749","TPA","PVD","2017",-3.00,"2305",5.00,0.00,
2017,1,19,"WN","N453WN","161","BWI","PVD","1533",-2.00,"1637",-8.00,0.00,
2017,1,19,"WN","N792SW","401","BWI","PVD","0655",-5.00,"0808",-7.00,0.00,
2017,1,19,"WN","N726SW","429","BWI","PVD","1030",-5.00,"1145",0.00,0.00,
2017,1,19,"WN","N452WN","1357","BWI","PVD","2217",12.00,"2324",9.00,0.00,
2017,1,19,"WN","N944WN","3129","BWI","PVD","0906",-4.00,"1022",-8.00,0.00,
2017,1,19,"WN","N708SW","5422","BWI","PVD","2049",24.00,"2156",21.00,0.00,
2017,1,19,"WN","N919WN","529","DCA","PVD","1201",6.00,"1314",-6.00,0.00,
2017,1,19,"WN","N473WN","1170","DCA","PVD","1929",-1.00,"2057",7.00,0.00,
2017,1,19,"WN","N914WN","3836","FLL","PVD","1123",-2.00,"1414",-6.00,0.00,
2017,1,19,"WN","N8628A","3968","FLL","PVD","1937",-3.00,"2229",-11.00,0.00,
2017,1,19,"WN","N792SW","448","MCO","PVD","1259",-1.00,"1536",1.00,0.00,
2017,1,19,"WN","N7839A","1090","MCO","PVD","1110",-5.00,"1348",-7.00,0.00,
2017,1,19,"WN","N762SW","2760","MCO","PVD","1946",-9.00,"2216",-19.00,0.00,
2017,1,19,"WN","N8329B","4051","MCO","PVD","1802",-8.00,"2036",-9.00,0.00,
2017,1,19,"WN","N8633A","296","MDW","PVD","1323",-2.00,"1623",-7.00,0.00,
2017,1,19,"WN","N8610A","765","MDW","PVD","2210",20.00,"0119",24.00,0.00,
2017,1,19,"WN","N8633A","296","PVD","BWI","1721",1.00,"1835",-15.00,0.00,
2017,1,19,"WN","N773SA","402","PVD","BWI","0823",-2.00,"0937",-13.00,0.00,
2017,1,19,"WN","N944WN","490","PVD","BWI","1100",0.00,"1203",-17.00,0.00,
2017,1,19,"WN","N483WN","622","PVD","BWI","0709",-1.00,"0832",-3.00,0.00,
2017,1,19,"WN","N726SW","1406","PVD","BWI","1218",-2.00,"1325",-20.00,0.00,
2017,1,19,"WN","N284WN","1540","PVD","BWI","0543",-2.00,"0655",-15.00,0.00,
2017,1,19,"WN","N453WN","3886","PVD","DCA","1715",0.00,"1835",-20.00,0.00,
2017,1,19,"WN","N920WN","4205","PVD","DCA","0648",-2.00,"0811",-14.00,0.00,
2017,1,19,"WN","N914WN","101","PVD","FLL","1509",-1.00,"1811",-19.00,0.00,
2017,1,19,"WN","N8616C","1874","PVD","FLL","0753",3.00,"1105",-5.00,0.00,
2017,1,19,"WN","N792SW","401","PVD","MCO","0910",-5.00,"1155",-25.00,0.00,
2017,1,19,"WN","N919WN","529","PVD","MCO","1356",-4.00,"1644",-21.00,0.00,
2017,1,19,"WN","N8663A","1811","PVD","MCO","0741",-4.00,"1025",-25.00,0.00,
2017,1,19,"WN","N762SW","4518","PVD","MCO","1626",16.00,"1910",-10.00,0.00,
2017,1,19,"WN","N792SW","448","PVD","MDW","1616",6.00,"1742",-8.00,0.00,
2017,1,19,"WN","N8682B","1709","PVD","MDW","0541",-4.00,"0712",-18.00,0.00,
2017,1,19,"WN","N742SW","1255","PVD","TPA","0705",0.00,"0958",-27.00,0.00,
2017,1,19,"WN","N7839A","4689","PVD","TPA","1429",-1.00,"1730",-25.00,0.00,
2017,1,19,"WN","N762SW","4517","TPA","PVD","1312",17.00,"1552",17.00,0.00,
2017,1,19,"WN","N7708E","4749","TPA","PVD","2013",-7.00,"2251",-9.00,0.00,
2017,1,20,"WN","N428WN","161","BWI","PVD","1545",10.00,"1655",10.00,0.00,
2017,1,20,"WN","N288WN","401","BWI","PVD","0655",-5.00,"0803",-12.00,0.00,
2017,1,20,"WN","N440LV","429","BWI","PVD","1031",-4.00,"1135",-10.00,0.00,
2017,1,20,"WN","N570WN","1357","BWI","PVD","2231",26.00,"2348",33.00,0.00,
2017,1,20,"WN","N759GS","3129","BWI","PVD","0935",25.00,"1035",5.00,0.00,
2017,1,20,"WN","N7824A","5422","BWI","PVD","2026",1.00,"2142",7.00,0.00,
2017,1,20,"WN","N7731A","529","DCA","PVD","1151",-4.00,"1303",-17.00,0.00,
2017,1,20,"WN","N479WN","1170","DCA","PVD","1928",-2.00,"2048",-2.00,0.00,
2017,1,20,"WN","N7813P","3836","FLL","PVD","1125",0.00,"1430",10.00,0.00,
2017,1,20,"WN","N8652B","3968","FLL","PVD","1936",-4.00,"2232",-8.00,0.00,
2017,1,24,"WN","N913WN","529","DCA","PVD","1154",-1.00,"1309",-11.00,0.00,
2017,1,24,"WN","N7739A","1170","DCA","PVD","1929",-1.00,"2047",-3.00,0.00,
2017,1,24,"WN","N7829B","3836","FLL","PVD","1158",33.00,"1453",33.00,0.00,
2017,1,24,"WN","N8649A","3968","FLL","PVD","1945",5.00,"2240",0.00,0.00,
2017,1,24,"WN","N552WN","448","MCO","PVD","1257",-3.00,"1529",-6.00,0.00,
2017,1,24,"WN","N7822A","1090","MCO","PVD","1109",-6.00,"1344",-11.00,0.00,
2017,1,24,"WN","N441WN","2760","MCO","PVD","1951",-4.00,"2227",-8.00,0.00,
2017,1,24,"WN","N8509U","4051","MCO","PVD","1819",9.00,"2048",3.00,0.00,
2017,1,24,"WN","N8630B","296","MDW","PVD","1323",-2.00,"1622",-8.00,0.00,
2017,1,24,"WN","N8617E","765","MDW","PVD","2143",-7.00,"0037",-18.00,0.00,
2017,1,24,"WN","N8630B","296","PVD","BWI","1715",-5.00,"1831",-19.00,0.00,
2017,1,24,"WN","N292WN","402","PVD","BWI","0822",-3.00,"0938",-12.00,0.00,
2017,1,24,"WN","N386SW","490","PVD","BWI","1100",0.00,"1208",-12.00,0.00,
2017,1,24,"WN","N7741C","622","PVD","BWI","0706",-4.00,"0817",-18.00,0.00,
2017,1,24,"WN","N751SW","1406","PVD","BWI","1219",-1.00,"1328",-17.00,0.00,
2017,1,24,"WN","N620SW","1540","PVD","BWI","0547",2.00,"0709",-1.00,0.00,
2017,1,24,"WN","N963WN","3886","PVD","DCA","1745",30.00,"1922",27.00,0.00,
2017,1,24,"WN","N700GS","4205","PVD","DCA","0645",-5.00,"0809",-16.00,0.00,
2017,1,24,"WN","N7829B","101","PVD","FLL","1525",15.00,"1819",-11.00,0.00,
2017,1,24,"WN","N8648A","1874","PVD","FLL","0750",0.00,"1109",-1.00,0.00,
2017,1,24,"WN","N552WN","401","PVD","MCO","0913",-2.00,"1147",-33.00,0.00,
2017,1,24,"WN","N913WN","529","PVD","MCO","1356",-4.00,"1638",-27.00,0.00,
2017,1,24,"WN","N8668A","1811","PVD","MCO","0742",-3.00,"1023",-27.00,0.00,
2017,1,24,"WN","N441WN","4518","PVD","MCO","1607",-3.00,"1854",-26.00,0.00,
2017,1,24,"WN","N552WN","448","PVD","MDW","1605",-5.00,"1724",-26.00,0.00,
2017,1,24,"WN","N8639B","1709","PVD","MDW","0541",-4.00,"0701",-29.00,0.00,
2017,1,24,"WN","N456WN","1255","PVD","TPA","0702",-3.00,"0945",-40.00,0.00,
2017,1,24,"WN","N7822A","4689","PVD","TPA","1428",-2.00,"1722",-33.00,0.00,
2017,1,24,"WN","N441WN","4517","TPA","PVD","1254",-1.00,"1533",-2.00,0.00,
2017,1,24,"WN","N901WN","4749","TPA","PVD","2014",-6.00,"2248",-12.00,0.00,
2017,1,25,"WN","N259WN","161","BWI","PVD","1532",-3.00,"1639",-6.00,0.00,
2017,1,25,"WN","N201LV","401","BWI","PVD","0656",-4.00,"0802",-13.00,0.00,
2017,1,25,"WN","N714CB","429","BWI","PVD","1029",-6.00,"1131",-14.00,0.00,
2017,1,25,"WN","N282WN","1357","BWI","PVD","2159",-6.00,"2302",-13.00,0.00,
2017,1,25,"WN","N7836A","3129","BWI","PVD","0903",-7.00,"1010",-20.00,0.00,
2017,1,25,"WN","N299WN","5422","BWI","PVD","2029",4.00,"2135",0.00,0.00,
2017,1,25,"WN","N744SW","529","DCA","PVD","1150",-5.00,"1300",-20.00,0.00,
2017,1,25,"WN","N213WN","1170","DCA","PVD","1925",-5.00,"2049",-1.00,0.00,
2017,1,25,"WN","N7711N","3836","FLL","PVD","1120",-5.00,"1402",-18.00,0.00,
2017,1,25,"WN","N8684F","3968","FLL","PVD","1930",-10.00,"2219",-21.00,0.00,
2017,1,25,"WN","N201LV","448","MCO","PVD","1258",-2.00,"1527",-8.00,0.00,
2017,1,25,"WN","N424WN","1090","MCO","PVD","1110",-5.00,"1336",-19.00,0.00,
2017,1,25,"WN","N401WN","2760","MCO","PVD","1948",-7.00,"2210",-25.00,0.00,
2017,1,25,"WN","N8686A","4051","MCO","PVD","1805",-5.00,"2034",-11.00,0.00,
2017,1,25,"WN","N8634A","296","MDW","PVD","1326",1.00,"1627",-3.00,0.00,
2017,1,25,"WN","N8625A","765","MDW","PVD","2150",0.00,"0048",-7.00,0.00,
2017,1,25,"WN","N8634A","296","PVD","BWI","1720",0.00,"1848",-2.00,0.00,
2017,1,25,"WN","N901WN","402","PVD","BWI","0821",-4.00,"0930",-20.00,0.00,
2017,1,25,"WN","N7836A","490","PVD","BWI","1056",-4.00,"1210",-10.00,0.00,
2017,1,25,"WN","N441WN","622","PVD","BWI","0706",-4.00,"0824",-11.00,0.00,
2017,1,25,"WN","N714CB","1406","PVD","BWI","1218",-2.00,"1336",-9.00,0.00,
2017,1,25,"WN","N936WN","1540","PVD","BWI","0544",-1.00,"0705",-5.00,0.00,
2017,1,25,"WN","N259WN","3886","PVD","DCA","1707",-8.00,"1841",-14.00,0.00,
2017,1,25,"WN","N7835A","4205","PVD","DCA","0657",7.00,"0815",-10.00,0.00,
2017,1,25,"WN","N7711N","101","PVD","FLL","1509",-1.00,"1815",-15.00,0.00,
2017,1,25,"WN","N8509U","1874","PVD","FLL","0746",-4.00,"1045",-25.00,0.00,
2017,1,25,"WN","N201LV","401","PVD","MCO","0910",-5.00,"1156",-24.00,0.00,
2017,1,25,"WN","N744SW","529","PVD","MCO","1402",2.00,"1653",-12.00,0.00,
2017,1,25,"WN","N8617E","1811","PVD","MCO","0750",5.00,"1042",-8.00,0.00,
2017,1,25,"WN","N401WN","4518","PVD","MCO","1615",5.00,"1907",-13.00,0.00,
2017,1,25,"WN","N201LV","448","PVD","MDW","1607",-3.00,"1735",-15.00,0.00,
2017,1,25,"WN","N8649A","1709","PVD","MDW","0543",-2.00,"0724",-6.00,0.00,
2017,1,25,"WN","N7739A","1255","PVD","TPA","0701",-4.00,"1002",-23.00,0.00,
2017,1,25,"WN","N424WN","4689","PVD","TPA","1429",-1.00,"1730",-25.00,0.00,
2017,1,29,"WN","N7751A","3241","MDW","PVD","1414",-6.00,"1737",12.00,0.00,
2017,1,29,"WN","N231WN","4346","MDW","PVD","2130",-5.00,"0028",-12.00,0.00,
2017,1,29,"WN","N758SW","3815","PVD","BWI","0839",-6.00,"0950",-20.00,0.00,
2017,1,29,"WN","N444WN","3996","PVD","BWI","1510",0.00,"1624",-6.00,0.00,
2017,1,29,"WN","N8302F","4202","PVD","BWI","1125",5.00,"1240",-5.00,0.00,
2017,1,29,"WN","N8615E","4467","PVD","BWI","0628",-2.00,"0741",-14.00,0.00,
2017,1,29,"WN","N7751A","4940","PVD","BWI","1819",19.00,"1931",6.00,0.00,
2017,1,29,"WN","N7824A","2859","PVD","DCA","0718",-2.00,"0840",-15.00,0.00,
2017,1,29,"WN","N200WN","4088","PVD","DCA","1709",-6.00,"1847",-8.00,0.00,
2017,1,29,"WN","N568WN","3409","PVD","FLL","1447",-8.00,"1830",10.00,0.00,
2017,1,29,"WN","N8679A","3432","PVD","FLL","0657",-3.00,"1037",17.00,0.00,
2017,1,29,"WN","N387SW","2730","PVD","MCO","1920",-5.00,"2221",-19.00,0.00,
2017,1,29,"WN","N7883A","2959","PVD","MCO","1422",-3.00,"1733",-2.00,0.00,
2017,1,29,"WN","N904WN","3217","PVD","MCO","1635",0.00,"1938",-7.00,0.00,
2017,1,29,"WN","N487WN","3227","PVD","MCO","0732",-3.00,"1039",-1.00,0.00,
2017,1,29,"WN","N465WN","3331","PVD","MDW","1647",-8.00,"1804",-26.00,0.00,
2017,1,29,"WN","N7819A","4009","PVD","MDW","0611",-4.00,"0729",-31.00,0.00,
2017,1,29,"WN","N461WN","3342","PVD","TPA","0921",1.00,"1238",-2.00,0.00,
2017,1,29,"WN","N213WN","3983","PVD","TPA","1333",-2.00,"1641",-14.00,0.00,
2017,1,29,"WN","N444WN","3996","TPA","PVD","1153",3.00,"1412",-18.00,0.00,
2017,1,29,"WN","N8607M","4059","TPA","PVD","1944",-1.00,"2214",-11.00,0.00,
2017,1,30,"WN","N477WN","161","BWI","PVD","1531",-4.00,"1639",-6.00,0.00,
2017,1,30,"WN","N953WN","401","BWI","PVD","0656",-4.00,"0759",-16.00,0.00,
2017,1,30,"WN","N767SW","429","BWI","PVD","1031",-4.00,"1142",-3.00,0.00,
2017,1,30,"WN","N952WN","1357","BWI","PVD","2203",-2.00,"2311",-4.00,0.00,
2017,1,30,"WN","N757LV","3129","BWI","PVD","0902",-8.00,"1008",-22.00,0.00,
2017,1,30,"WN","N461WN","5422","BWI","PVD","2017",-8.00,"2128",-7.00,0.00,
2017,1,30,"WN","N740SW","529","DCA","PVD","1149",-6.00,"1315",-5.00,0.00,
2017,1,30,"WN","N918WN","1170","DCA","PVD","1923",-7.00,"2033",-17.00,0.00,
2017,1,30,"WN","N788SA","3836","FLL","PVD","1123",-2.00,"1411",-9.00,0.00,
2017,1,30,"WN","N8617E","3968","FLL","PVD","1937",-3.00,"2223",-17.00,0.00,
2017,1,30,"WN","N953WN","448","MCO","PVD","1258",-2.00,"1529",-6.00,0.00,
2017,1,30,"WN","N786SW","1090","MCO","PVD","",,"",,1.00,
2017,1,30,"WN","N258WN","2760","MCO","PVD","1953",-2.00,"2225",-10.00,0.00,
2017,1,30,"WN","N8680C","4051","MCO","PVD","1808",-2.00,"2039",-6.00,0.00,
2017,1,30,"WN","N8512U","296","MDW","PVD","1321",-4.00,"1625",-5.00,0.00,
2017,1,30,"WN","N8638A","765","MDW","PVD","2150",0.00,"0109",14.00,0.00,
2017,1,30,"WN","N8512U","296","PVD","BWI","1718",-2.00,"1834",-16.00,0.00,
2017,1,30,"WN","N240WN","402","PVD","BWI","0821",-4.00,"0935",-15.00,0.00,
2017,1,30,"WN","N757LV","490","PVD","BWI","1051",-9.00,"1213",-7.00,0.00,
2017,1,30,"WN","N265WN","622","PVD","BWI","0705",-5.00,"0820",-15.00,0.00,
2017,1,30,"WN","N767SW","1406","PVD","BWI","1215",-5.00,"1325",-20.00,0.00,
2017,1,30,"WN","N239WN","1540","PVD","BWI","0539",-6.00,"0655",-15.00,0.00,
2017,1,30,"WN","N477WN","3886","PVD","DCA","1709",-6.00,"1834",-21.00,0.00,
2017,1,30,"WN","N921WN","4205","PVD","DCA","0645",-5.00,"0812",-13.00,0.00,
2017,1,30,"WN","N788SA","101","PVD","FLL","1505",-5.00,"1806",-24.00,0.00,
2017,1,30,"WN","N8607M","1874","PVD","FLL","0745",-5.00,"1101",-9.00,0.00,
2017,1,30,"WN","N953WN","401","PVD","MCO","0911",-4.00,"1203",-17.00,0.00,
2017,1,30,"WN","N740SW","529","PVD","MCO","",,"",,1.00,
2017,1,30,"WN","N8511K","1811","PVD","MCO","0741",-4.00,"1034",-16.00,0.00,
2017,1,30,"WN","N258WN","4518","PVD","MCO","1607",-3.00,"1858",-22.00,0.00,
2017,1,30,"WN","N953WN","448","PVD","MDW","1605",-5.00,"1722",-28.00,0.00,
2017,1,30,"WN","N8301J","1709","PVD","MDW","0542",-3.00,"0658",-32.00,0.00,
2017,1,30,"WN","N231WN","1255","PVD","TPA","0658",-7.00,"0956",-29.00,0.00,
2017,1,30,"WN","N740SW","4689","PVD","TPA","1425",-5.00,"1733",-22.00,0.00,
2017,1,30,"WN","N258WN","4517","TPA","PVD","1250",-5.00,"1532",-3.00,0.00,
2017,1,30,"WN","N200WN","4749","TPA","PVD","2013",-7.00,"2244",-16.00,0.00,
2017,1,31,"WN","N413WN","161","BWI","PVD","1530",-5.00,"1645",0.00,0.00,
2017,1,31,"WN","N561WN","401","BWI","PVD","0704",4.00,"0818",3.00,0.00,
2017,1,31,"WN","N217JC","429","BWI","PVD","1030",-5.00,"1135",-10.00,0.00,
2017,1,31,"WN","N423WN","1357","BWI","PVD","2200",-5.00,"2302",-13.00,0.00,
2017,1,31,"WN","N423WN","3129","BWI","PVD","0905",-5.00,"1011",-19.00,0.00,
2017,1,31,"WN","N420WN","5422","BWI","PVD","2017",-8.00,"2122",-13.00,0.00,
2017,1,31,"WN","N223WN","529","DCA","PVD","1148",-7.00,"1310",-10.00,0.00,
2017,1,31,"WN","N453WN","1170","DCA","PVD","1922",-8.00,"2030",-20.00,0.00,
2017,1,31,"WN","N964WN","3836","FLL","PVD","1123",-2.00,"1413",-7.00,0.00,
2017,1,31,"WN","N8502Z","3968","FLL","PVD","1937",-3.00,"2223",-17.00,0.00,
2017,1,2,"AA","N127AA","821","PVD","CLT","0756",-4.00,"1046",14.00,0.00,
2017,1,3,"AA","N119AA","821","PVD","CLT","0822",22.00,"1047",15.00,0.00,
2017,1,4,"AA","N128AA","821","PVD","CLT","0752",-8.00,"1015",-17.00,0.00,
2017,1,5,"AA","N108AA","821","PVD","CLT","0755",-5.00,"1035",3.00,0.00,
2017,1,6,"AA","N104AA","821","PVD","CLT","0800",0.00,"1043",11.00,0.00,
2017,1,9,"AA","N124AA","874","PVD","CLT","0600",0.00,"0818",-7.00,0.00,
2017,1,16,"AA","N127AA","874","PVD","CLT","0554",-6.00,"0825",0.00,0.00,
2017,1,23,"AA","N125AA","874","PVD","CLT","0611",11.00,"0827",2.00,0.00,
2017,1,30,"AA","N119AA","874","PVD","CLT","0559",-1.00,"0819",-6.00,0.00,
2017,1,15,"AA","N768AA","1722","PVD","CLT","0547",-13.00,"0809",-16.00,0.00,
2017,1,22,"AA","N750AA","1722","PVD","CLT","0551",-9.00,"0807",-18.00,0.00,
2017,1,29,"AA","N825AA","1722","PVD","CLT","0550",-10.00,"0752",-33.00,0.00,
2017,1,1,"AA","N963AA","1758","PVD","PHL","1812",-8.00,"1929",-14.00,0.00,
2017,1,2,"AA","N953AA","1758","PVD","PHL","1851",31.00,"2006",23.00,0.00,
2017,1,3,"AA","N967AA","1758","PVD","PHL","1842",22.00,"2009",26.00,0.00,
2017,1,4,"AA","N952AA","1758","PVD","PHL","1806",-14.00,"1943",0.00,0.00,
2017,1,5,"AA","N961AA","1758","PVD","PHL","1814",-6.00,"1919",-24.00,0.00,
2017,1,6,"AA","N657AA","1758","PVD","PHL","1812",-8.00,"1918",-25.00,0.00,
2017,1,7,"AA","N967AA","1758","PVD","PHL","",,"",,1.00,
2017,1,8,"AA","N948AA","1758","PVD","PHL","1822",2.00,"1951",8.00,0.00,
2017,1,9,"AA","N948AA","1758","PVD","PHL","1516",-4.00,"1646",3.00,0.00,
2017,1,12,"AA","N944AA","1758","PVD","PHL","1516",-4.00,"1633",-10.00,0.00,
2017,1,13,"AA","N956AA","1758","PVD","PHL","1515",-5.00,"1701",18.00,0.00,
2017,1,15,"AA","N957AA","1758","PVD","PHL","1513",-7.00,"1650",7.00,0.00,
2017,1,16,"AA","N967AA","1758","PVD","PHL","1517",-3.00,"1630",-13.00,0.00,
2017,1,19,"AA","N949AA","1758","PVD","PHL","1514",-6.00,"1621",-22.00,0.00,
2017,1,20,"AA","N949AA","1758","PVD","PHL","1514",-6.00,"1641",-2.00,0.00,
2017,1,22,"AA","N952AA","1758","PVD","PHL","1519",-1.00,"1653",10.00,0.00,
2017,1,23,"AA","N947AA","1758","PVD","PHL","1706",106.00,"1822",99.00,0.00,
2017,1,26,"AA","N959AA","1758","PVD","PHL","1515",-5.00,"1719",36.00,0.00,
2017,1,27,"AA","N951AA","1758","PVD","PHL","1511",-9.00,"1649",6.00,0.00,
2017,1,29,"AA","N954AA","1758","PVD","PHL","1512",-8.00,"1634",-9.00,0.00,
2017,1,30,"AA","N944AA","1758","PVD","PHL","1517",-3.00,"1811",88.00,0.00,
2017,1,9,"AA","N948AA","1792","PHL","PVD","1324",-6.00,"1429",-9.00,0.00,
2017,1,12,"AA","N944AA","1792","PHL","PVD","1324",-6.00,"1432",-6.00,0.00,
2017,1,13,"AA","N956AA","1792","PHL","PVD","1323",-7.00,"1428",-10.00,0.00,
2017,1,15,"AA","N957AA","1792","PHL","PVD","1324",-6.00,"1429",-9.00,0.00,
2017,1,16,"AA","N967AA","1792","PHL","PVD","1327",-3.00,"1427",-11.00,0.00,
2017,1,19,"AA","N949AA","1792","PHL","PVD","1320",-10.00,"1428",-10.00,0.00,
2017,1,20,"AA","N949AA","1792","PHL","PVD","1321",-9.00,"1433",-5.00,0.00,
2017,1,22,"AA","N952AA","1792","PHL","PVD","1354",24.00,"1451",13.00,0.00,
2017,1,23,"AA","N947AA","1792","PHL","PVD","1432",62.00,"1534",56.00,0.00,
2017,1,26,"AA","N959AA","1792","PHL","PVD","1329",-1.00,"1432",-6.00,0.00,
2017,1,27,"AA","N951AA","1792","PHL","PVD","1323",-7.00,"1424",-14.00,0.00,
2017,1,29,"AA","N954AA","1792","PHL","PVD","1322",-8.00,"1422",-16.00,0.00,
2017,1,30,"AA","N944AA","1792","PHL","PVD","1323",-7.00,"1425",-13.00,0.00,
2017,1,7,"AA","N111AA","1831","PVD","CLT","0759",-1.00,"1105",33.00,0.00,
2017,1,9,"AA","N924AA","1831","PVD","CLT","0759",-1.00,"1021",-12.00,0.00,
2017,1,10,"AA","N151AA","1831","PVD","CLT","0809",9.00,"1054",21.00,0.00,
2017,1,11,"AA","N153AA","1831","PVD","CLT","0754",-6.00,"1012",-21.00,0.00,
2017,1,12,"AA","N583AA","1831","PVD","CLT","0758",-2.00,"1016",-17.00,0.00,
2017,1,13,"AA","N174AA","1831","PVD","CLT","0802",2.00,"1019",-14.00,0.00,
2017,1,16,"AA","N920AA","1831","PVD","CLT","0759",-1.00,"1022",-11.00,0.00,
2017,1,17,"AA","N918AA","1831","PVD","CLT","0803",3.00,"1026",-7.00,0.00,
2017,1,18,"AA","N169AA","1831","PVD","CLT","0755",-5.00,"1015",-18.00,0.00,
2017,1,19,"AA","N157AA","1831","PVD","CLT","0754",-6.00,"0958",-35.00,0.00,
2017,1,20,"AA","N195AA","1831","PVD","CLT","0754",-6.00,"1005",-28.00,0.00,
2017,1,23,"AA","N162AA","1831","PVD","CLT","0902",62.00,"1107",34.00,0.00,
2017,1,24,"AA","N580AA","1831","PVD","CLT","0755",-5.00,"1006",-27.00,0.00,
2017,1,25,"AA","N151AA","1831","PVD","CLT","0752",-8.00,"0957",-36.00,0.00,
2017,1,26,"AA","N510AA","1831","PVD","CLT","0755",-5.00,"1027",-6.00,0.00,
2017,1,27,"AA","N171AA","1831","PVD","CLT","0754",-6.00,"1019",-14.00,0.00,
2017,1,30,"AA","N979AA","1831","PVD","CLT","0753",-7.00,"1012",-21.00,0.00,
2017,1,31,"AA","N163AA","1831","PVD","CLT","0757",-3.00,"1008",-25.00,0.00,
2017,1,10,"AA","N949AA","1836","PHL","PVD","1603",-2.00,"1705",-10.00,0.00,
2017,1,11,"AA","N957AA","1836","PHL","PVD","1634",29.00,"1739",24.00,0.00,
2017,1,14,"AA","N950AA","1836","PHL","PVD","1613",8.00,"1715",0.00,0.00,
2017,1,17,"AA","N963AA","1836","PHL","PVD","1552",-13.00,"1659",-16.00,0.00,
2017,1,18,"AA","N961AA","1836","PHL","PVD","1626",21.00,"1728",13.00,0.00,
2017,1,21,"AA","N944AA","1836","PHL","PVD","1559",-6.00,"1704",-11.00,0.00,
2017,1,24,"AA","N953AA","1836","PHL","PVD","1558",-7.00,"1707",-8.00,0.00,
2017,1,25,"AA","N950AA","1836","PHL","PVD","1600",-5.00,"1702",-13.00,0.00,
2017,1,28,"AA","N961AA","1836","PHL","PVD","1556",-9.00,"1700",-15.00,0.00,
2017,1,31,"AA","N947AA","1836","PHL","PVD","1600",-5.00,"1703",-12.00,0.00,
2017,1,10,"AA","N949AA","1836","PVD","PHL","1747",-13.00,"1911",-13.00,0.00,
2017,1,11,"AA","N957AA","1836","PVD","PHL","1802",2.00,"1947",23.00,0.00,
2017,1,14,"AA","N950AA","1836","PVD","PHL","1750",-10.00,"1910",-14.00,0.00,
2017,1,17,"AA","N963AA","1836","PVD","PHL","1751",-9.00,"2028",64.00,0.00,
2017,1,18,"AA","N961AA","1836","PVD","PHL","1757",-3.00,"1904",-20.00,0.00,
2017,1,21,"AA","N944AA","1836","PVD","PHL","1820",20.00,"1926",2.00,0.00,
2017,1,24,"AA","N953AA","1836","PVD","PHL","1745",-15.00,"1854",-30.00,0.00,
2017,1,25,"AA","N950AA","1836","PVD","PHL","1749",-11.00,"1907",-17.00,0.00,
2017,1,28,"AA","N961AA","1836","PVD","PHL","1756",-4.00,"1903",-21.00,0.00,
2017,1,31,"AA","N947AA","1836","PVD","PHL","1754",-6.00,"1943",19.00,0.00,
2017,1,7,"AA","N126AA","1861","PVD","CLT","",,"",,1.00,
2017,1,1,"B6","N605JB","1075","PVD","MCO","1918",13.00,"2225",18.00,0.00,
2017,1,2,"B6","N526JB","1075","PVD","MCO","1931",26.00,"2220",13.00,0.00,
2017,1,3,"B6","N618JB","1075","PVD","MCO","1935",25.00,"2224",12.00,0.00,
2017,1,4,"B6","N625JB","1075","PVD","MCO","1447",1.00,"1758",0.00,0.00,
2017,1,5,"B6","N565JB","1075","PVD","MCO","1437",-9.00,"1737",-21.00,0.00,
2017,1,6,"B6","N571JB","1075","PVD","MCO","1440",-6.00,"1745",-13.00,0.00,
2017,1,7,"B6","N784JB","1075","PVD","MCO","",,"",,1.00,
2017,1,8,"B6","N613JB","1075","PVD","MCO","1519",33.00,"1825",27.00,0.00,
2017,1,9,"B6","N607JB","1075","PVD","MCO","1530",44.00,"1816",18.00,0.00,
2017,1,10,"B6","N653JB","1075","PVD","MCO","1516",30.00,"1803",5.00,0.00,
